HospitalID,categoryGER,categoryAUT,Department,beds,doctorsgeneral,doctorsspecial,nurses,numberofstays,averagestayduration,address
901,339,IM,"Univ. Klinik für Innere Medizin III",131,NaN,NaN,266,7623,5.95,"Währinger Gürtel 18-20, 1090 Wien"
901,369,KI,"Univ. Klinik für Kinder- und Jugendheilkunde",108,NaN,NaN,346,5671,6.28,"Währinger Gürtel 18-20, 1090 Wien"
901,390,KJP,"Univ. Klinik für Kinder- und Jugendpsychiatrie",25,11,10,32,380,22.9,"Währinger Gürtel 18-20, 1090 Wien"
901,510,ZMK,"Univ. Klinik für Mund-, Kiefer- und Gesichtschirurgie",29,23,13,20,1521,6.73,"Währinger Gürtel 18-20, 1090 Wien"
901,540,NC,"Univ. Klinik für Neurochirurgie",44,28,17,81,1692,5.71,"Währinger Gürtel 18-20, 1090 Wien"
901,570,NEU,"Univ. Klinik für Neurologie",56,47,25,60,1758,9.29,"Währinger Gürtel 18-20, 1090 Wien"
901,166,UC,"Univ. Klinik für Notfallmedizin",10,30,18,60,4633,0.68,"Währinger Gürtel 18-20, 1090 Wien"
901,699,OR,"Univ. Klinik für Orthopädie",49,31,17,56,2911,7.07,"Währinger Gürtel 18-20, 1090 Wien"
901,340,AG/R,"Univ. Klinik für Physikalische Medizin und Rehabilitation",0,15,12,NaN,NaN,NaN,"Währinger Gürtel 18-20, 1090 Wien"
901,870,STR/RAD,"Univ. Klinik für Radiologie und Nuklearmedizin",6,NaN,NaN,8,NaN,NaN,"Währinger Gürtel 18-20, 1090 Wien"
901,166,UC,"Univ. Klinik für Unfallchirurgie",78,66,33,117,6692,6.51,"Währinger Gürtel 18-20, 1090 Wien"
901,900,URO,"Univ. Klinik für Urologie",39,18,11,42,2816,6,"Währinger Gürtel 18-20, 1090 Wien"
901,829,PSY,"Univ. Klink f. Psychiatrie und Psychotherapie",103,NaN,NaN,125,1314,28.51,"Währinger Gürtel 18-20, 1090 Wien"
901,870,STR/RAD,"Univ. Klink. für Strahlentherapie",39,25,13,39,1711,7.81,"Währinger Gürtel 18-20, 1090 Wien"
910,NaN,,"All",749,NaN,NaN,NaN,NaN,NaN,"Kundratstraße 3, 1100 Wien"
910,330,IM,"1. Medizinische Abteilung",90,30,13,105,3040,6.78,"Kundratstraße 3, 1100 Wien"
910,333,IM,"2. Medizinische Abteilung mit Rheumatologie und Osteologie sowie Akutgeriatrie",108,25,9,54,3440,6.97,"Kundratstraße 3, 1100 Wien"
910,319,IM,"3. Medizinische Abteilung - Zentrum für Onkologie und Hämatologie",60,15,10,36,6580,2.37,"Kundratstraße 3, 1100 Wien"
910,339,IM,"4. Medizinische Abteilung mit Infektions- und Tropenmedizin",66,23,9,60,1810,11.3,"Kundratstraße 3, 1100 Wien"
910,323,IM,"5. Medizinische Abteilung mit Kardiologie",47,20,11,42,2540,5.61,"Kundratstraße 3, 1100 Wien"
910,930,AN,"Abteilung für Anästhesie und operative Intensivmedizin",12,34,26,52,200,11.4,"Kundratstraße 3, 1100 Wien"
910,340,AG/R,"Akutgeriatrie/Remobilisation (Interne)",0,NaN,NaN,NaN,NaN,NaN,"Kundratstraße 3, 1100 Wien"
910,169,CH,"Chirurgische Abteilung",84,28,10,83,3210,6.78,"Kundratstraße 3, 1100 Wien"
910,196,GGH,"Geburtshilfe - allgemein",0,NaN,NaN,NaN,NaN,NaN,"Kundratstraße 3, 1100 Wien"
910,193,GGH,"Gynäkologisch-geburtshilfliche Abteilung",52,25,9,59,3560,3.54,"Kundratstraße 3, 1100 Wien"
910,220,HNO,"Hals-Nasen-Ohren Abteilung",36,17,9,41,2140,3.07,"Kundratstraße 3, 1100 Wien"
910,570,UC,"Internistische Notfallambulanz - Erstversorgung",9,14,4,18,260,2.69,"Kundratstraße 3, 1100 Wien"
910,369,KI,"Kinder- und Jugendabteilung",54,44,24,122,2570,5.29,"Kundratstraße 3, 1100 Wien"
910,570,NEU,"Neurologische Abteilung",56,18,7,55,1495,11.7,"Kundratstraße 3, 1100 Wien"
910,829,PSY,"Psychiatrische Abteilung",44,12,6,34,625,13.97,"Kundratstraße 3, 1100 Wien"
910,900,URO,"Urologische Abteilung",33,15,7,40,1680,4.65,"Kundratstraße 3, 1100 Wien"
916,NaN,,"All",1076,NaN,NaN,NaN,NaN,NaN,"Wolkersbergenstraße 1, 1130 Wien"
916,163,CH,"1. Chirurgie - Herz- und Gefäßchirurgische Abteilung, mit Herzintensiv, Angiographie, Tagesbetten und Ambulanz",77,26,17,67,3157,7.17,"Wolkersbergenstraße 1, 1130 Wien"
916,316,IM,"1. Medizinische Abteilung mit Gastroenterologie, Endoskoipe und Ambulanz",86,18,9,48,2001,10.13,"Wolkersbergenstraße 1, 1130 Wien"
916,153,CH,"2. Chirurgische Abteilung (Abteilung für Allgemein- und Viszeralchirurgie), mit Endoskoie und Ambulanz",74,23,11,70,2482,8.89,"Wolkersbergenstraße 1, 1130 Wien"
916,333,IM,"2. Medizinische Abteilung - Zentrum für Diagnostik und Therapie rheumatischer Erkrankungen, mit Tagesklinik",114,26,18,63,8668,3.9,"Wolkersbergenstraße 1, 1130 Wien"
916,313,IM,"3. Medizinische Abteilung mit Stoffwechselerkrankungen und Nephrologie",2,NaN,NaN,NaN,NaN,NaN,"Wolkersbergenstraße 1, 1130 Wien"
916,323,IM,"4. Medizinische Abteilung mit Kardiologie",3,NaN,NaN,NaN,NaN,NaN,"Wolkersbergenstraße 1, 1130 Wien"
916,319,IM,"5. Medizinische Abteilung mit Onkologie, Tagesklinik und Palliativstation",105,16,7,38,4991,4.84,"Wolkersbergenstraße 1, 1130 Wien"
916,930,AN,"Abteilung für Anästhesie und Intensivmedizin, mit Blutbank und Ambulanz",17,9,43,91,117,73.37,"Wolkersbergenstraße 1, 1130 Wien"
916,332,PUL,"Abteilung für Atmungs- und Lungenerkrankungen, mit Tagesklinik, mit Ambulanz",87,18,9,52,4473,6.59,"Wolkersbergenstraße 1, 1130 Wien"
916,166,UC,"Abteilung für Notfallmedizin",18,NaN,NaN,NaN,NaN,NaN,"Wolkersbergenstraße 1, 1130 Wien"
916,120,TK AU,"Augenabteilung, mit Wochenklinik,mit Tagesklinik,mit Ambulanz",34,18,10,26,1500,1.3,"Wolkersbergenstraße 1, 1130 Wien"
916,250,DER,"Dermatologische Abteilung, mit Wochenklinik, mit Ambulanz",36,18,8,37,1653,4.9,"Wolkersbergenstraße 1, 1130 Wien"
916,199,GGH,"Gynäkologisch-geburtshilfliche Abteilung, mit Ambulanz",57,24,10,48,3776,4.67,"Wolkersbergenstraße 1, 1130 Wien"
916,220,HNO,"Hals-, Nasen-, Ohren-Abteilung, mit Ambulanz",32,15,9,29,2675,4.7,"Wolkersbergenstraße 1, 1130 Wien"
916,570,NEU,"I. Neurologische Abteilung des NZ - Rosenhügel mit Neuro-Intensiv, Stroke und Ambulanz",77,NaN,NaN,NaN,NaN,NaN,"Wolkersbergenstraße 1, 1130 Wien"
916,570,NEU,"II. Neurologische Abteilung des NZ - Rosenhügel mit Neuro-Intensiv, Epilepsiezentrum und Ambulanz",78,NaN,NaN,NaN,NaN,NaN,"Wolkersbergenstraße 1, 1130 Wien"
916,390,KJP,"Kinder- und Jugendpsychiatrie und Behindertenpsychiatrie für Erwachsene mit Ambulanz des Neurologischen Zentrums - Rosenhügel",50,NaN,NaN,NaN,NaN,NaN,"Wolkersbergenstraße 1, 1130 Wien"
916,570,NEU,"Neurologische Abteilung mit Stroke Unit und Ambulanz",51,20,10,32,1869,11.48,"Wolkersbergenstraße 1, 1130 Wien"
916,870,STR/RAD,"Sonderabteilung für Strahlentherapie, mit Wochenklinik, mit Ambulanz",38,11,9,21,2004,4.33,"Wolkersbergenstraße 1, 1130 Wien"
916,900,URO,"Urologische Abteilung, mit Wochenklinik, mit Ambulanz",39,12,6,32,2147,5.83,"Wolkersbergenstraße 1, 1130 Wien"
917,NaN,,"All",870,NaN,NaN,NaN,NaN,NaN,"Juchgasse 25, 1030 Wien"
917,169,CH,"1. Chirurgische Abteilung",59,27,13,50,2374,7.5,"Juchgasse 25, 1030 Wien"
917,339,IM,"1. Medizinische Abteilung",65,24,14,81,2187,10.4,"Juchgasse 25, 1030 Wien"
917,169,CH,"2. Chirurgische Abteilung",53,27,9,34,2332,6.4,"Juchgasse 25, 1030 Wien"
917,339,IM,"2. Medizinische Abteilung",103,34,21,119,4081,8.78,"Juchgasse 25, 1030 Wien"
917,339,IM,"4. Medizinische Abteilung",97,34,21,65,7601,4.72,"Juchgasse 25, 1030 Wien"
917,930,AN,"Abteilung für Anästhesie und operative Intensivmedizin",10,44,38,96,351,8.8,"Juchgasse 25, 1030 Wien"
917,369,KI,"Abteilung für Kinder- und Jugendheilkunde",36,25,18,44,1379,5.06,"Juchgasse 25, 1030 Wien"
917,570,NEU,"Akut-Nachbehandlung von neurologischen Patienten",3,NaN,NaN,NaN,NaN,NaN,"Juchgasse 25, 1030 Wien"
917,120,AU,"Augenabteilung",36,23,17,24,9391,1.35,"Juchgasse 25, 1030 Wien"
917,250,DER,"Dermatologische Abteilung",34,16,8,23,2624,4.12,"Juchgasse 25, 1030 Wien"
917,193,GGH,"Frauenheilkunde (Gynäkologie) - allgemein",33,NaN,NaN,NaN,2804,3.45,"Juchgasse 25, 1030 Wien"
917,196,GGH,"Geburtshilfe - allgemein",29,NaN,NaN,NaN,2153,4.68,"Juchgasse 25, 1030 Wien"
917,199,GGH,"Gynäkologische und geburtshilfliche Abteilung",61,27,11,54,4957,3.98,"Juchgasse 25, 1030 Wien"
917,220,HNO,"HNO-Abteilung",30,15,11,19,2061,4.38,"Juchgasse 25, 1030 Wien"
917,339,IN IM,"Intensivbetreuung (Interne)",10,4,3,42,231,12,"Juchgasse 25, 1030 Wien"
917,570,IN NEU,"Intensivbetreuung (Neurologie)",4,2,1,7,373,3.3,"Juchgasse 25, 1030 Wien"
917,366,KI,"Neonatologie, Risikokinderbetreuung",0,NaN,NaN,NaN,NaN,NaN,"Juchgasse 25, 1030 Wien"
917,540,NC,"Neurochirurgische Abteilung",60,20,12,38,2219,7.75,"Juchgasse 25, 1030 Wien"
917,570,NEU,"Neurologische Abteilung",34,19,12,24,744,14,"Juchgasse 25, 1030 Wien"
917,800,PCH,"Plastische Chirurgie",16,10,7,16,1001,4.03,"Juchgasse 25, 1030 Wien"
917,199,GGH,"Semmelweis-Frauenklinik der KAR",57,21,16,67,4307,3.72,"Juchgasse 25, 1030 Wien"
917,900,URO,"Urologische Abteilung",42,13,8,21,2869,3.98,"Juchgasse 25, 1030 Wien"
921,NaN,,"All",1054,NaN,NaN,NaN,NaN,NaN,"Montleartstraße 37, 1160 Wien"
921,319,IM,"1. Medizinische Abteilung - Zentrum für Onkologie und Hämatologie mit Ambulanz und Palliativstation",110,26,11,88,11387,3.88,"Montleartstraße 37, 1160 Wien"
921,332,PUL,"2.Med. Abteilung mit Pneumologie",63,18,10,37,3361,7.66,"Montleartstraße 37, 1160 Wien"
921,323,IM,"3. Medizinische Abteilung mit Kardiologie",58,24,18,83,3383,5.5,"Montleartstraße 37, 1160 Wien"
921,339,IM,"4.Medizinische Abteilung mit Ambulanz und Endoskopie",76,21,9,55,3145,9.62,"Montleartstraße 37, 1160 Wien"
921,313,IM,"5.Med.Abt.mit Endokrinologie, Rheumatologie und Akutgeriatrie",83,20,9,60,2104,13.16,"Montleartstraße 37, 1160 Wien"
921,329,IM,"6. Medizinische Abteilung mit Nephrologie und Dialyse",69,20,10,101,894,9.43,"Montleartstraße 37, 1160 Wien"
921,169,CH,"Abteilung für Allgemein- Viszeral- und Tumorchirurgie mit",57,27,14,71,2432,6.44,"Montleartstraße 37, 1160 Wien"
921,930,AN,"Abteilung für Anästhesie, Intensiv- und Schmerzmedizin mit Ambulanz",17,56,46,122,590,6,"Montleartstraße 37, 1160 Wien"
921,153,CH,"Abteilung für Chirurgie mit Schwerpunkt Gefäßchirurgie, vasculäre und endovasculäre Chirurgie",50,28,14,37,1632,9.5,"Montleartstraße 37, 1160 Wien"
921,166,UC,"Abteilung für interdisziplinäre und internistische Notfallmedizin",7,28,5,29,649,2.17,"Montleartstraße 37, 1160 Wien"
921,369,KI,"Abteilung für Kinder- und Jugendheilkunde",101,58,34,196,4022,6.5,"Montleartstraße 37, 1160 Wien"
921,800,PCH,"Abteilung für Plastische, Ästhetische und Rekonstruktive Chirurgie",23,10,7,24,1145,6.66,"Montleartstraße 37, 1160 Wien"
921,570,NEU,"Akut-Nachbehandlung von neurologischen Patienten",8,18,8,44,54,19.4,"Montleartstraße 37, 1160 Wien"
921,250,DER,"Dermatologische Abteilung",11,8,6,15,1048,11.1,"Montleartstraße 37, 1160 Wien"
921,199,GGH,"Gynäkologisch-geburtshilfliche Abteilung",50,25,10,42,4088,4.36,"Montleartstraße 37, 1160 Wien"
921,323,IN CCU,"Intensivbetreuung (3. Med. Abt./Herzintensivstation)",8,4,4,30,322,7.3,"Montleartstraße 37, 1160 Wien"
921,930,AN,"Intensivbetreuung (Anästhesie)",17,55,43,122,590,3.8,"Montleartstraße 37, 1160 Wien"
921,369,KI AN,"Intensivbetreuung (Kinder)",23,63,32,NaN,283,14.13,"Montleartstraße 37, 1160 Wien"
921,570,SU,"Intensivbetreuung- Stroke Unit",4,21,13,44,444,2.64,"Montleartstraße 37, 1160 Wien"
921,570,NEU,"Neurologische Abteilung",54,21,13,44,1213,9.9,"Montleartstraße 37, 1160 Wien"
921,319,PAL,"Palliativstation der 1. Medizinische Abteilung - Zentrum für Onkologie und Hämatologie mit Ambulanz und Palliativstation",13,3,2,16,8,13.15,"Montleartstraße 37, 1160 Wien"
921,319,TK IM,"Tagesklinik der 1. Medizinische Abteilung - Zentrum für Onkologie und Hämatologie mit Ambulanz und Palliativstation",13,2,1,10,5977,0.99,"Montleartstraße 37, 1160 Wien"
921,166,UC,"Unfallchirurgische Abteilung mit Sporttraumatologie",87,47,25,76,4190,8.47,"Montleartstraße 37, 1160 Wien"
921,900,URO,"Urologische Abteilung und Kompetenzzentrum für Kinderurologie",42,15,10,44,2001,5.89,"Montleartstraße 37, 1160 Wien"
971,NaN,,"All",1036,NaN,NaN,NaN,NaN,NaN,"Baumgartner Höhe 1, 1140 Wien"
971,829,PSY,"1. Psychiatrische Abteilung mit Zentrum für Psychotherapie und Psychosomatik",99,18,10,85,1264,NaN,"Baumgartner Höhe 1, 1140 Wien"
971,829,PSY,"2. Psychiatrische Abteilung",74,NaN,NaN,NaN,NaN,12,"Baumgartner Höhe 1, 1140 Wien"
971,829,PSY,"3. Psychiatrische Abteilung",87,15,15,60,20231,17.5,"Baumgartner Höhe 1, 1140 Wien"
971,829,PSY,"4. Psychiatrische Abteilung",74,13,6,49,1371,18,"Baumgartner Höhe 1, 1140 Wien"
971,930,GEM,"Abteilung Forensik",20,NaN,NaN,NaN,NaN,NaN,"Baumgartner Höhe 1, 1140 Wien"
971,163,CH,"Abteilung Thoraxchirurgie",40,15,10,52,1925,8,"Baumgartner Höhe 1, 1140 Wien"
971,339,IM,"Interne Abteilung",54,18,12,43,575,13.7,"Baumgartner Höhe 1, 1140 Wien"
971,570,NEU,"Neurologisches Zentrum",136,18,9,99,1252,26.92,"Baumgartner Höhe 1, 1140 Wien"
971,699,OR,"Orthopädisches Zentrum",144,22,14,80,4500,10.5,"Baumgartner Höhe 1, 1140 Wien"
971,829,PSY,"Otto Wagner Pflegezentrum",124,7,2,42,NaN,NaN,"Baumgartner Höhe 1, 1140 Wien"
971,821,PSY,"Zentrum für Suchtkranke",64,13,7,22,4000,28,"Baumgartner Höhe 1, 1140 Wien"
971,332,PUL,"1. Interne Lungenabteilung",61,23,NaN,NaN,NaN,NaN,"Baumgartner Höhe 1, 1140 Wien"
